Patient Zip,2016,2017
90001,"27,419","29,114"
90002,"28,059","29,121"
90003,"36,220","38,947"
90004,"18,084","18,327"
90005,"9,965","10,451"
90006,"19,526","19,919"
90007,"13,151","13,129"
90008,"17,082","16,981"
90009,596,508
90010,985,879
90011,"42,711","45,845"
90012,"9,166","11,860"
90013,"11,318","11,393"
90014,"4,803","4,927"
90015,"7,865","7,671"
90016,"21,659","21,673"
90017,"9,212","9,382"
90018,"22,242","22,875"
90019,"22,099","22,353"
90020,"9,038","9,285"
90021,"2,156","2,080"
90022,"27,509","28,606"
90023,"21,087","21,633"
90024,"9,642","9,271"
90025,"9,137","8,981"
90026,"19,139","19,167"
90027,"16,194","16,282"
90028,"10,622","10,707"
90029,"13,990","14,077"
90030,111,114
90031,"12,383","13,015"
90032,"18,061","18,529"
90033,"23,766","24,466"
90034,"13,716","14,004"
90035,"7,420","7,696"
90036,"8,106","8,456"
90037,"29,390","31,519"
90038,"9,184","9,480"
90039,"7,677","7,671"
90040,"4,648","4,990"
90041,"7,624","7,431"
90042,"19,092","19,252"
90043,"22,703","23,372"
90044,"52,046","54,946"
90045,"7,876","7,780"
90046,"10,789","10,676"
90047,"26,508","28,337"
90048,"7,027","7,088"
90049,"6,126","6,393"
90050,78,88
90051,119,124
90052,65,66
90053,64,85
90054,114,132
90055,156,94
90056,"2,963","3,009"
90057,"19,982","19,990"
90058,"1,863","1,878"
90059,"28,170","28,840"
90060,160,170
90061,"16,506","17,883"
90062,"15,448","16,140"
90063,"22,232","22,480"
90064,"6,462","6,488"
90065,"15,436","15,543"
90066,"12,717","12,495"
90067,890,834
90068,"3,965","4,053"
90069,"4,433","4,466"
90070,50,44
90071,132,95
90072,35,22
90073,197,196
90074,24,27
90075,118,133
90076,68,60
90077,"1,531","1,531"
90078,406,343
90079,18,22
90080,14,34
90081,83,165
90082,63,82
90083,74,63
90084,22,37
90086,120,155
90087,43,52
90088,10,18
90089,126,157
90090,4,4
90091,24,37
90093,81,90
90094,"1,135","1,457"
90095,261,246
90096,23,9
90097,4,5
90099,8,5
90101,19,9
90102,4,11
90103,10,4
90174,1,2
90185,,1
90189,7,2
90201,"36,219","37,518"
90202,478,419
90209,102,101
90210,"4,465","4,451"
90211,"2,292","2,402"
90212,"2,612","2,831"
90213,173,144
90220,"25,679","26,853"
90221,"25,746","26,633"
90222,"17,935","18,557"
90223,60,94
90224,210,208
90230,"8,556","8,813"
90231,197,195
90232,"4,432","4,794"
90233,8,6
90239,105,122
90240,"7,108","7,291"
90241,"14,014","14,982"
90242,"14,483","15,025"
90245,"2,980","2,907"
90247,"19,891","20,549"
90248,"3,657","3,949"
90249,"11,002","11,543"
90250,"36,749","37,244"
90251,324,249
90254,"2,690","2,603"
90255,"28,661","30,304"
90260,"11,934","12,415"
90261,16,31
90262,"27,737","28,898"
90263,56,70
90264,79,111
90265,"2,271","2,226"
90266,"4,535","4,527"
90267,108,89
90270,"9,406","9,815"
90272,"3,746","3,742"
90274,"4,212","4,462"
90275,"8,148","8,435"
90277,"6,948","7,045"
90278,"8,178","8,303"
90280,"31,178","33,325"
90290,"1,099","1,139"
90291,"6,648","6,558"
90292,"6,381","5,830"
90293,"2,086","2,052"
90294,138,176
90295,177,173
90296,32,11
90301,"18,617","18,698"
90302,"12,287","12,809"
90303,"11,214","11,462"
90304,"10,028","10,970"
90305,"6,509","6,524"
90306,52,87
90307,63,52
90308,71,64
90309,66,71
90310,106,62
90311,13,4
90312,13,5
90313,4,2
90401,"4,004","3,940"
90402,"2,005","2,260"
90403,"5,459","5,594"
90404,"9,220","8,781"
90405,"6,860","6,740"
90406,251,273
90407,8,12
90408,79,87
90409,58,47
90410,6,1
90411,5,3
90501,"14,952","14,815"
90502,"6,002","6,002"
90503,"10,032","10,503"
90504,"8,113","8,302"
90505,"8,564","8,632"
90506,13,10
90507,39,23
90508,54,38
90509,60,25
90510,246,179
90601,"10,539","11,151"
90602,"10,626","11,037"
90603,"5,012","4,930"
90604,"12,092","12,205"
90605,"14,349","14,823"
90606,"12,494","12,685"
90607,131,162
90608,160,214
90609,104,110
90610,38,32
90612,5,1
90637,110,121
90638,"7,973","8,225"
90639,40,37
90640,"23,770","24,698"
90650,"34,680","35,629"
90651,120,131
90652,53,38
90659,3,1
90660,"23,109","23,692"
90661,31,31
90662,27,30
90665,4,
90670,"5,735","5,792"
90671,5,3
90701,"3,424","2,986"
90702,110,121
90703,"5,497","5,817"
90704,"1,463","1,685"
90706,"26,497","26,746"
90707,325,284
90710,"9,794","10,374"
90711,113,96
90712,"8,467","8,409"
90713,"5,529","5,734"
90714,180,154
90715,"3,526","3,471"
90716,"2,236","1,814"
90717,"7,708","7,950"
90723,"18,917","19,434"
90731,"32,063","32,258"
90732,"6,875","6,801"
90733,272,247
90734,102,121
90744,"24,754","25,164"
90745,"20,416","20,697"
90746,"10,515","10,981"
90747,11,11
90748,266,247
90749,160,152
90755,"2,876","2,881"
90801,"1,157","1,137"
90802,"15,615","14,877"
90803,"4,967","4,872"
90804,"15,076","14,587"
90805,"39,995","40,071"
90806,"19,447","19,112"
90807,"9,053","8,920"
90808,"5,973","6,073"
90809,145,175
90810,"14,368","14,381"
90813,"33,186","32,325"
90814,"3,724","3,670"
90815,"6,953","6,901"
90822,,5
90831,7,133
90832,72,40
90833,1,2
90834,3,1
90835,1,3
90840,10,9
90842,2,12
90844,1,2
90845,4,3
90846,1,1
90847,1,2
90848,1,1
90853,36,36
90895,1,
91001,"10,345","10,754"
91003,117,104
91006,"5,780","5,657"
91007,"6,416","6,265"
91008,176,185
91009,77,54
91010,"9,115","9,052"
91011,"3,363","3,267"
91012,80,92
91016,"12,880","12,374"
91017,199,255
91020,"2,276","2,415"
91021,57,49
91023,4,3
91024,"2,189","2,220"
91025,79,60
91030,"4,254","4,345"
91031,95,124
91040,"6,477","6,693"
91041,126,191
91042,"9,905","9,880"
91043,76,74
91046,100,100
91050,5,3
91066,104,81
91077,25,33
91101,"4,948","5,064"
91102,236,344
91103,"10,795","11,121"
91104,"11,383","11,227"
91105,"3,656","3,747"
91106,"5,036","5,016"
91107,"7,207","7,288"
91108,"1,502","1,508"
91109,505,479
91110,13,4
91114,68,94
91115,29,18
91116,41,55
91117,61,76
91118,16,22
91121,2,1
91123,1,1
91124,3,6
91125,15,10
91126,22,22
91129,3,1
91131,7,4
91175,2,2
91184,2,1
91188,35,2
91199,1,
91201,"7,486","7,667"
91202,"6,779","6,581"
91203,"5,089","5,340"
91204,"7,682","7,567"
91205,"16,023","16,106"
91206,"10,738","11,035"
91207,"2,729","2,878"
91208,"3,692","3,749"
91209,213,204
91210,156,137
91214,"6,396","6,532"
91221,104,73
91222,49,37
91224,50,42
91225,122,104
91226,108,75
91301,"2,357","2,241"
91302,"4,577","4,705"
91303,"12,843","12,706"
91304,"19,456","20,135"
91305,171,187
91306,"19,167","19,863"
91307,"8,974","9,896"
91308,135,165
91309,120,135
91310,70,51
91311,"11,991","12,009"
91312,6,3
91313,148,137
91316,"9,624","10,103"
91321,"13,842","14,339"
91322,145,172
91324,"10,824","11,035"
91325,"11,719","12,158"
91326,"7,901","7,890"
91327,93,118
91328,477,514
91329,7,6
91330,38,45
91331,"50,592","51,534"
91333,111,138
91334,88,84
91335,"33,133","33,814"
91337,176,129
91340,"17,213","17,216"
91341,171,149
91342,"41,448","42,158"
91343,"26,491","27,838"
91344,"16,254","16,443"
91345,"8,204","8,472"
91346,166,162
91350,"8,660","9,043"
91351,"12,039","12,520"
91352,"21,262","21,940"
91353,196,155
91354,"5,795","5,870"
91355,"7,919","8,292"
91356,"11,415","11,817"
91357,230,227
91363,11,8
91364,"7,431","7,681"
91365,263,216
91367,"12,458","12,694"
91371,1,3
91372,116,147
91376,53,56
91380,340,325
91381,"3,540","3,794"
91382,6,6
91383,3,2
91384,"6,282","6,823"
91385,55,31
91386,231,244
91387,"13,638","13,831"
91388,4,8
91390,"4,339","4,389"
91392,254,292
91393,110,100
91394,96,90
91395,56,61
91396,106,95
91401,"15,940","15,575"
91402,"35,508","36,530"
91403,"6,930","6,834"
91404,164,117
91405,"27,578","28,085"
91406,"22,857","23,008"
91407,77,63
91408,163,185
91409,222,250
91410,16,13
91411,"10,502","10,606"
91412,75,93
91413,298,314
91416,220,188
91423,"7,249","7,476"
91426,94,78
91436,"3,726","3,759"
91470,1,
91496,,1
91499,5,3
91501,"5,460","5,538"
91502,"4,278","4,023"
91503,105,109
91504,"6,630","6,765"
91505,"7,921","8,043"
91506,"5,312","5,163"
91507,79,94
91508,63,67
91510,234,241
91521,1,2
91522,3,1
91523,4,3
91526,2,1
91601,"12,503","12,535"
91602,"3,839","3,899"
91603,226,193
91604,"6,240","5,989"
91605,"25,399","25,830"
91606,"18,067","18,243"
91607,"8,809","8,489"
