Year,Zipcode,Age_0_4,Age_5_14,Age_15_64,Age_65_84,Age_85_and_Over,Accidents,Total,Alzheimers,Homicide,Cerebrovascular,Cirrhosis,Respiratory,Diabetes,Heart,Hypertension,InfluenzaPneumonia,Suicide,Neoplasms,Nephrosis,Parkinsons
2007,90670,0.0,0.0,0.0,63.0,39.0,,130.0,,,,,,,42.0,,,,33.0,,0.0
2007,90701,0.0,,15.0,67.0,53.0,,151.0,,,,0.0,,,55.0,,,0.0,28.0,,
2007,90703,0.0,,55.0,134.0,78.0,,283.0,,,13.0,,19.0,12.0,82.0,,,,70.0,,
2007,90706,,,106.0,196.0,124.0,19.0,445.0,,,25.0,,27.0,14.0,161.0,,15.0,,100.0,,
2007,90710,0.0,0.0,37.0,73.0,41.0,,165.0,,,14.0,,,,44.0,,,,45.0,,
2007,90712,,0.0,57.0,109.0,51.0,,232.0,,,13.0,,19.0,,70.0,,,,64.0,,
2007,90713,,0.0,42.0,110.0,73.0,,242.0,,,13.0,,14.0,,86.0,,,,53.0,,
2007,90715,,0.0,20.0,40.0,14.0,,92.0,,,,,,,18.0,,,,30.0,,
2007,90716,0.0,0.0,,23.0,11.0,,58.0,0.0,0.0,,0.0,,,22.0,0.0,0.0,0.0,12.0,0.0,0.0
2007,90717,0.0,0.0,34.0,58.0,45.0,,147.0,,,,,,,44.0,,,,34.0,,
2007,90723,0.0,0.0,69.0,95.0,32.0,,214.0,,,16.0,,,11.0,51.0,,,,50.0,,0.0
2007,90731,,0.0,104.0,144.0,107.0,15.0,369.0,13.0,,24.0,,21.0,14.0,118.0,,16.0,,75.0,,
2007,90732,0.0,0.0,19.0,87.0,67.0,,185.0,,0.0,15.0,,,,68.0,,,0.0,41.0,,
2007,90744,0.0,,68.0,109.0,40.0,13.0,247.0,,,11.0,,,14.0,71.0,,,,51.0,,
2007,90745,,,91.0,158.0,84.0,13.0,354.0,,,22.0,,16.0,16.0,105.0,,17.0,,79.0,,0.0
2007,90746,0.0,,45.0,106.0,44.0,11.0,216.0,,,13.0,,,,55.0,,,0.0,58.0,,
2007,90747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,90755,0.0,0.0,12.0,14.0,,,43.0,0.0,0.0,,,,,15.0,0.0,0.0,0.0,,0.0,
2007,90803,0.0,0.0,35.0,96.0,77.0,,230.0,,0.0,15.0,,17.0,,76.0,,,,66.0,,
2007,90804,0.0,,60.0,76.0,34.0,,185.0,,,11.0,,11.0,,56.0,,,,38.0,,
2007,90805,,,198.0,163.0,95.0,30.0,467.0,,,23.0,,29.0,18.0,129.0,,16.0,,109.0,,
2007,90806,,,81.0,93.0,57.0,,245.0,,,13.0,,,11.0,77.0,,,,51.0,,
2007,90807,0.0,,44.0,123.0,120.0,,295.0,,,17.0,,26.0,,96.0,,15.0,,60.0,,
2007,90808,0.0,,50.0,131.0,104.0,,298.0,15.0,0.0,16.0,,15.0,,103.0,,,,66.0,,
2007,90810,0.0,,47.0,114.0,56.0,12.0,248.0,,,,,,,91.0,,13.0,,52.0,,0.0
2007,90813,12.0,,133.0,94.0,35.0,21.0,279.0,,,15.0,,13.0,,69.0,,,,57.0,,
2007,90814,0.0,0.0,31.0,44.0,34.0,,117.0,,,,,,,30.0,,,,26.0,,0.0
2007,90815,0.0,0.0,48.0,155.0,143.0,,358.0,20.0,0.0,,,31.0,16.0,96.0,,19.0,,82.0,,
2007,90822,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0
2007,90831,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,90840,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,90846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91006,0.0,,13.0,92.0,67.0,,192.0,,,12.0,,,,50.0,,,,56.0,0.0,
2007,91007,0.0,0.0,36.0,104.0,127.0,,276.0,,,14.0,,,,87.0,,17.0,,70.0,,
2007,91008,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2007,91010,0.0,0.0,32.0,89.0,94.0,11.0,230.0,,,20.0,,14.0,,73.0,,,0.0,51.0,,
2007,91020,0.0,,0.0,17.0,33.0,,73.0,,0.0,,,,,26.0,0.0,,,20.0,,
2007,91030,0.0,0.0,0.0,54.0,44.0,,118.0,,0.0,,,,,30.0,,,,32.0,,
2007,91040,,,43.0,65.0,44.0,,165.0,,,,,,,55.0,,,0.0,37.0,,0.0
2007,91046,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2007,91101,0.0,0.0,11.0,41.0,68.0,,136.0,,0.0,,,,0.0,46.0,,,,23.0,,
2007,91103,,0.0,45.0,90.0,59.0,,220.0,,,14.0,,,,63.0,,16.0,,38.0,,
2007,91104,,0.0,55.0,115.0,91.0,,275.0,14.0,,14.0,,12.0,,93.0,,13.0,,63.0,,
2007,91105,0.0,0.0,0.0,37.0,70.0,,124.0,,,,,,,54.0,,,0.0,30.0,,
2007,91106,0.0,0.0,14.0,58.0,52.0,,142.0,,,13.0,,,,38.0,0.0,,,28.0,,
2007,91107,0.0,0.0,36.0,116.0,108.0,,272.0,12.0,0.0,19.0,0.0,13.0,,84.0,,,,80.0,,
2007,91108,0.0,0.0,0.0,39.0,30.0,,79.0,,0.0,,0.0,,,20.0,,,,24.0,,
2007,91125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91201,0.0,0.0,16.0,84.0,55.0,,169.0,,,,,,11.0,46.0,,,0.0,41.0,,
2007,91202,0.0,0.0,19.0,57.0,68.0,,157.0,,,,,,,52.0,,,,31.0,,
2007,91203,0.0,0.0,0.0,19.0,25.0,,62.0,,,,,,,15.0,,,0.0,14.0,,
2007,91204,0.0,0.0,26.0,59.0,39.0,,130.0,,,,,,,38.0,,11.0,,21.0,,0.0
2007,91205,0.0,0.0,54.0,127.0,75.0,,267.0,,0.0,16.0,,12.0,14.0,95.0,,12.0,,62.0,,
2007,91206,,0.0,34.0,104.0,98.0,,242.0,12.0,0.0,11.0,,16.0,,66.0,,17.0,,61.0,,
2007,91207,0.0,0.0,0.0,31.0,35.0,,88.0,,0.0,,,,,29.0,0.0,,,23.0,,
2007,91208,0.0,0.0,0.0,47.0,38.0,,104.0,,0.0,,,,,23.0,0.0,,0.0,33.0,,
2007,91210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91214,0.0,0.0,30.0,81.0,65.0,,191.0,,0.0,,,12.0,,55.0,,,,57.0,0.0,0.0
2007,91303,0.0,0.0,,41.0,27.0,,96.0,,,,,,,31.0,0.0,,,24.0,,
2007,91306,0.0,0.0,39.0,88.0,66.0,,212.0,11.0,,,,,,67.0,0.0,,,61.0,,
2007,91311,0.0,,47.0,117.0,95.0,11.0,273.0,14.0,,14.0,,18.0,,101.0,,13.0,,56.0,,0.0
2007,91316,0.0,0.0,26.0,82.0,83.0,,195.0,,0.0,,,,,71.0,,,,51.0,,0.0
2007,91324,0.0,,18.0,70.0,65.0,,174.0,,0.0,,,13.0,,50.0,,,0.0,45.0,0.0,0.0
2007,91325,0.0,,28.0,93.0,74.0,,207.0,,0.0,12.0,,,,73.0,,,,54.0,,
2007,91326,0.0,0.0,16.0,91.0,63.0,,190.0,,,16.0,0.0,,,53.0,,,,47.0,,0.0
2007,91330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91331,12.0,,151.0,149.0,78.0,21.0,395.0,,,27.0,,,21.0,121.0,,,,92.0,,
2007,91335,0.0,,71.0,170.0,185.0,18.0,458.0,35.0,,20.0,,24.0,13.0,126.0,,20.0,,101.0,,
2007,91340,,,23.0,56.0,37.0,,147.0,,,,,,,46.0,,,,33.0,,0.0
2007,91343,0.0,,75.0,124.0,70.0,,284.0,,,14.0,,19.0,11.0,91.0,,,,76.0,,
2007,91344,0.0,0.0,55.0,176.0,98.0,,348.0,,,30.0,,14.0,,112.0,,,,95.0,,0.0
2007,91345,0.0,0.0,,54.0,57.0,0.0,139.0,,,,,,,46.0,0.0,,,28.0,,
2007,91352,,,46.0,93.0,62.0,12.0,225.0,,,12.0,,,,72.0,,,,62.0,,
2007,91356,0.0,0.0,23.0,93.0,86.0,,221.0,13.0,,14.0,,13.0,,64.0,,,,59.0,,
2007,91364,0.0,,19.0,78.0,94.0,,212.0,13.0,0.0,13.0,,12.0,,79.0,,,,46.0,,
2007,91367,0.0,,25.0,128.0,105.0,,277.0,17.0,,,,13.0,11.0,85.0,,12.0,,76.0,,
2007,91401,0.0,0.0,53.0,99.0,86.0,12.0,246.0,,,,,12.0,,89.0,,,,49.0,,
2007,91402,0.0,,60.0,111.0,57.0,11.0,249.0,,,13.0,,14.0,,70.0,,,,56.0,,
2007,91403,0.0,0.0,12.0,70.0,94.0,,191.0,11.0,,,,,,64.0,,,,57.0,,
2007,91405,,0.0,52.0,89.0,79.0,14.0,243.0,12.0,,13.0,,,,82.0,,,,49.0,,0.0
2007,91406,,,64.0,93.0,57.0,11.0,236.0,,,13.0,,14.0,,66.0,,,,53.0,,0.0
2007,91411,0.0,0.0,14.0,49.0,47.0,,124.0,,,,,,,48.0,,,,25.0,,0.0
2007,91423,0.0,0.0,12.0,79.0,76.0,,182.0,,0.0,,,13.0,,51.0,,,,50.0,,
2007,91436,0.0,0.0,0.0,50.0,51.0,,111.0,,0.0,,0.0,,,33.0,,,0.0,31.0,,
2007,91501,0.0,0.0,0.0,50.0,66.0,,141.0,,,,,,,37.0,0.0,,,38.0,,
2007,91502,0.0,0.0,12.0,43.0,19.0,,82.0,,0.0,,,,0.0,15.0,,,,27.0,,0.0
2007,91504,0.0,,29.0,78.0,67.0,,182.0,,,,0.0,,,66.0,,,0.0,42.0,,0.0
2007,91505,0.0,0.0,35.0,73.0,85.0,,201.0,,,,,,,76.0,,,,40.0,,
2007,91506,0.0,0.0,11.0,67.0,69.0,,163.0,,0.0,,,12.0,,45.0,0.0,,,36.0,,0.0
2007,91521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91523,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91601,0.0,0.0,45.0,54.0,44.0,,160.0,,,,,,,60.0,,,,37.0,0.0,
2007,91602,0.0,0.0,11.0,40.0,33.0,,104.0,,0.0,,,,,21.0,0.0,,,28.0,,
2007,91604,,,13.0,78.0,96.0,,208.0,11.0,0.0,14.0,,,,64.0,,,,43.0,,0.0
2007,91605,,,77.0,110.0,68.0,12.0,278.0,,,16.0,,16.0,,79.0,,,,74.0,,
2007,91606,,,50.0,126.0,58.0,,247.0,,,16.0,,,12.0,75.0,,,,63.0,,
2007,91607,0.0,0.0,36.0,85.0,66.0,,195.0,,,,,,,63.0,,,,48.0,0.0,
2007,91608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,91706,,,136.0,130.0,76.0,15.0,354.0,,,18.0,14.0,11.0,15.0,88.0,,11.0,,84.0,11.0,
2007,91709,0.0,,70.0,107.0,44.0,13.0,247.0,,,12.0,,,,55.0,,,,85.0,,
2007,91722,0.0,0.0,23.0,92.0,47.0,,185.0,,,,,18.0,,48.0,,,0.0,50.0,,
2007,91723,,,13.0,48.0,32.0,,116.0,,,,0.0,11.0,,30.0,,,0.0,29.0,0.0,
2007,91724,,,24.0,90.0,51.0,,183.0,,,11.0,,,,54.0,,,,52.0,0.0,
2007,91731,0.0,0.0,42.0,63.0,41.0,,162.0,,,13.0,,,,48.0,,,0.0,34.0,,
2007,91732,,,77.0,110.0,70.0,,273.0,,,,,13.0,14.0,78.0,,,,71.0,,
2007,91733,,,41.0,77.0,30.0,,173.0,,,13.0,,,,40.0,,,,38.0,,
2007,91740,0.0,0.0,44.0,133.0,53.0,,240.0,,0.0,13.0,,18.0,,83.0,,11.0,0.0,55.0,,
2007,91744,,,93.0,182.0,55.0,16.0,361.0,,,18.0,12.0,18.0,20.0,86.0,,18.0,,80.0,,
2007,91745,0.0,0.0,68.0,144.0,78.0,,304.0,,,17.0,,,12.0,89.0,,,0.0,83.0,,
2007,91746,0.0,,30.0,70.0,27.0,,148.0,,,11.0,,,13.0,33.0,,,,31.0,,
2007,91748,,,37.0,90.0,55.0,,203.0,,,19.0,,12.0,,48.0,,,,51.0,,0.0
2007,91754,0.0,0.0,34.0,134.0,106.0,,281.0,,,17.0,,14.0,,97.0,,15.0,,64.0,,
2007,91755,,0.0,13.0,56.0,63.0,,149.0,,0.0,,,,,39.0,,,,49.0,,
2007,91765,,0.0,49.0,110.0,49.0,,225.0,,,14.0,,13.0,,61.0,,,0.0,57.0,,0.0
2007,91766,,,108.0,92.0,44.0,18.0,264.0,,13.0,15.0,,11.0,,69.0,,,0.0,55.0,,
2007,91767,0.0,0.0,69.0,109.0,105.0,,308.0,11.0,,16.0,,16.0,14.0,115.0,,11.0,,56.0,,0.0
2007,91768,,,38.0,62.0,40.0,12.0,166.0,,,,,,,47.0,,,,31.0,,
2007,91770,,,72.0,143.0,116.0,,351.0,,,23.0,,24.0,14.0,91.0,,20.0,,93.0,,0.0
2007,91773,0.0,,39.0,119.0,94.0,,276.0,16.0,,,,26.0,,85.0,,,,68.0,,
2007,91775,0.0,0.0,19.0,70.0,68.0,,174.0,,0.0,,0.0,,,46.0,,,,47.0,,
2007,91776,0.0,,37.0,93.0,93.0,,237.0,,,25.0,,11.0,,60.0,,23.0,,55.0,,
2007,91780,0.0,,38.0,121.0,103.0,,279.0,11.0,0.0,16.0,,14.0,12.0,98.0,,12.0,,55.0,,
2007,91789,0.0,,43.0,78.0,49.0,,183.0,,,11.0,,12.0,,47.0,,,,48.0,,
2007,91790,0.0,,70.0,119.0,93.0,,299.0,,,20.0,,20.0,17.0,95.0,,,,68.0,,
2007,91791,,0.0,38.0,117.0,90.0,,264.0,13.0,,23.0,,,14.0,69.0,,15.0,,63.0,,
2007,91792,0.0,0.0,29.0,59.0,32.0,,135.0,,,,,,,35.0,,,,37.0,,0.0
2007,91801,0.0,0.0,56.0,103.0,155.0,,333.0,11.0,,22.0,,17.0,,117.0,,17.0,,62.0,,
2007,91803,0.0,0.0,32.0,75.0,101.0,,218.0,13.0,0.0,,0.0,,,74.0,,15.0,0.0,53.0,,
2008,90001,,,102.0,85.0,37.0,17.0,237.0,,21.0,,,,11.0,49.0,,,,52.0,,
2008,90002,,,103.0,99.0,43.0,17.0,267.0,,17.0,15.0,,14.0,,74.0,,12.0,0.0,45.0,,0.0
2008,90003,,,157.0,111.0,45.0,17.0,326.0,,21.0,20.0,,13.0,18.0,90.0,,,,70.0,,0.0
2008,90004,0.0,,69.0,81.0,63.0,,233.0,,,18.0,,,,65.0,,,,66.0,,
2008,90005,0.0,0.0,37.0,52.0,37.0,,142.0,,,,,,,31.0,,11.0,,41.0,,0.0
2008,90006,0.0,,70.0,102.0,43.0,,231.0,,,23.0,,13.0,,64.0,,11.0,,44.0,,
2008,90007,,0.0,32.0,53.0,36.0,,144.0,,,11.0,,,,35.0,,,,40.0,,0.0
2008,90008,0.0,,78.0,122.0,88.0,12.0,309.0,11.0,,21.0,,,16.0,92.0,11.0,,,68.0,,
2008,90010,0.0,0.0,0.0,,,,15.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2008,90011,14.0,,166.0,120.0,52.0,20.0,356.0,,19.0,21.0,14.0,,19.0,89.0,11.0,,,78.0,,0.0
2008,90012,0.0,0.0,15.0,74.0,60.0,,164.0,,,,,,,53.0,,,,48.0,,0.0
2008,90013,0.0,0.0,26.0,40.0,13.0,,87.0,,,,,,,30.0,0.0,,0.0,15.0,,0.0
2008,90014,0.0,,27.0,25.0,11.0,,69.0,0.0,0.0,,,,0.0,28.0,0.0,,,,,0.0
2008,90015,0.0,,,30.0,13.0,,69.0,,,,,,,17.0,,,,13.0,0.0,0.0
2008,90016,,,100.0,134.0,97.0,13.0,353.0,13.0,,19.0,,16.0,15.0,121.0,,13.0,,62.0,,
2008,90017,,,27.0,26.0,11.0,,76.0,,,,,,,18.0,,,,12.0,,0.0
2008,90018,,,124.0,156.0,122.0,,413.0,,20.0,30.0,,18.0,14.0,139.0,11.0,16.0,,79.0,,
2008,90019,0.0,0.0,128.0,154.0,130.0,18.0,428.0,17.0,,28.0,,16.0,,134.0,,17.0,,109.0,,
2008,90020,0.0,0.0,35.0,62.0,44.0,11.0,158.0,,,,,,,38.0,,,,46.0,,
2008,90021,0.0,0.0,13.0,,,,28.0,,0.0,,0.0,,,12.0,,0.0,0.0,,,0.0
2008,90022,,0.0,108.0,135.0,90.0,11.0,352.0,11.0,11.0,23.0,15.0,14.0,18.0,88.0,,17.0,,80.0,11.0,0.0
2008,90023,0.0,0.0,60.0,88.0,40.0,,203.0,,,12.0,,,20.0,64.0,,,0.0,29.0,,0.0
2008,90024,0.0,,11.0,68.0,129.0,,228.0,13.0,0.0,14.0,0.0,,,59.0,,14.0,,61.0,,
2008,90025,0.0,0.0,23.0,83.0,100.0,,237.0,,,18.0,,,,56.0,,15.0,,63.0,,0.0
2008,90026,0.0,,75.0,120.0,104.0,,319.0,,,22.0,,19.0,14.0,92.0,,,,72.0,,
2008,90027,0.0,0.0,63.0,152.0,98.0,,335.0,11.0,,21.0,,15.0,,115.0,,15.0,,75.0,,
2008,90028,0.0,0.0,34.0,71.0,38.0,,155.0,,,,,,,49.0,,,,33.0,,0.0
2008,90029,0.0,,57.0,95.0,76.0,,258.0,,,,,,13.0,85.0,,13.0,,53.0,,
2008,90031,,,43.0,73.0,91.0,,231.0,,,11.0,,,,61.0,,,,57.0,,
2008,90032,0.0,0.0,63.0,96.0,69.0,,244.0,,,15.0,13.0,,13.0,61.0,,11.0,,63.0,,
2008,90033,0.0,,57.0,93.0,72.0,13.0,243.0,11.0,,21.0,11.0,,13.0,56.0,,,,47.0,,
2008,90034,,0.0,82.0,85.0,72.0,,251.0,12.0,,,,20.0,14.0,65.0,,12.0,,55.0,,0.0
2008,90035,0.0,0.0,23.0,71.0,108.0,,218.0,,0.0,14.0,,11.0,,62.0,0.0,16.0,,54.0,,
2008,90036,0.0,0.0,24.0,67.0,112.0,,228.0,19.0,,,,14.0,,73.0,0.0,13.0,,44.0,,
2008,90037,,,99.0,114.0,44.0,12.0,284.0,,,20.0,,12.0,18.0,71.0,,13.0,,59.0,,
2008,90038,0.0,,27.0,43.0,38.0,,130.0,0.0,,,,,,42.0,0.0,,,26.0,,0.0
2008,90039,0.0,,41.0,93.0,59.0,,204.0,,,14.0,,,11.0,64.0,,,,48.0,,0.0
2008,90040,0.0,0.0,,28.0,23.0,,70.0,,,,,,,20.0,,,0.0,13.0,,
2008,90041,0.0,0.0,28.0,92.0,74.0,,203.0,18.0,,,,,,59.0,,,,53.0,,
2008,90042,,,94.0,118.0,66.0,12.0,298.0,,,15.0,12.0,21.0,,71.0,,,,75.0,,
2008,90043,,,110.0,175.0,98.0,,402.0,16.0,,23.0,,19.0,17.0,114.0,16.0,12.0,,86.0,,
2008,90044,12.0,,241.0,187.0,89.0,25.0,533.0,,36.0,38.0,,18.0,22.0,145.0,11.0,15.0,,100.0,14.0,0.0
2008,90045,0.0,,37.0,86.0,112.0,,255.0,15.0,0.0,18.0,,13.0,,72.0,,14.0,,52.0,,
2008,90046,0.0,0.0,70.0,146.0,148.0,,370.0,,,26.0,,19.0,14.0,106.0,,18.0,,87.0,,
2008,90047,0.0,,136.0,194.0,97.0,15.0,441.0,,,37.0,,16.0,22.0,143.0,,14.0,,100.0,,0.0
2008,90048,0.0,0.0,16.0,69.0,117.0,,214.0,13.0,0.0,,,15.0,,73.0,,13.0,,41.0,,
2008,90049,0.0,0.0,24.0,89.0,117.0,,237.0,12.0,0.0,18.0,,,,62.0,,17.0,,59.0,,
2008,90056,0.0,0.0,,36.0,33.0,,84.0,,,,0.0,,,23.0,,,,21.0,,0.0
2008,90057,0.0,0.0,61.0,75.0,61.0,15.0,226.0,,,17.0,,,,55.0,,,,47.0,,
2008,90058,0.0,0.0,0.0,0.0,,,12.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
2008,90059,0.0,,84.0,81.0,44.0,11.0,238.0,,11.0,15.0,,17.0,,50.0,,13.0,,52.0,,0.0
2008,90061,0.0,0.0,42.0,63.0,23.0,,151.0,,13.0,,,,,27.0,,,0.0,38.0,,0.0
2008,90062,0.0,,66.0,71.0,51.0,,201.0,,,,,,,59.0,,,,47.0,,
2008,90063,,,51.0,102.0,75.0,14.0,255.0,,,12.0,13.0,,12.0,68.0,,,,52.0,,
2008,90064,0.0,0.0,14.0,64.0,99.0,,187.0,,0.0,20.0,0.0,,,53.0,,,,39.0,,
2008,90065,0.0,,63.0,112.0,73.0,11.0,274.0,,,19.0,13.0,15.0,,62.0,,,0.0,66.0,,
2008,90066,,,69.0,135.0,146.0,12.0,365.0,15.0,,23.0,,18.0,14.0,96.0,,12.0,,81.0,,
2008,90067,0.0,0.0,0.0,18.0,30.0,,56.0,,0.0,,,,,,0.0,,,19.0,0.0,0.0
2008,90068,0.0,0.0,13.0,49.0,53.0,,134.0,,0.0,,,,,42.0,,,,26.0,0.0,
2008,90069,0.0,0.0,29.0,52.0,58.0,,152.0,,0.0,,,,,45.0,,,,39.0,,
2008,90071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,90073,0.0,0.0,0.0,,,,18.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0
2008,90077,0.0,0.0,0.0,14.0,28.0,,57.0,,0.0,,0.0,0.0,0.0,17.0,0.0,,0.0,18.0,,0.0
2008,90089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,90090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,90094,0.0,0.0,0.0,0.0,,0.0,11.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
2008,90095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,90201,,,134.0,110.0,49.0,14.0,311.0,,14.0,11.0,14.0,15.0,21.0,75.0,,11.0,,65.0,,
2008,90210,,0.0,12.0,66.0,88.0,,179.0,11.0,0.0,11.0,,,,54.0,,,,46.0,,
2008,90211,0.0,0.0,0.0,13.0,38.0,0.0,66.0,,0.0,,0.0,,,19.0,,,,17.0,,
2008,90212,0.0,0.0,0.0,38.0,30.0,,80.0,,0.0,,0.0,,0.0,24.0,0.0,,,24.0,0.0,0.0
2008,90220,,,98.0,154.0,64.0,13.0,335.0,,15.0,24.0,,11.0,12.0,100.0,,12.0,,84.0,,0.0
2008,90221,11.0,,109.0,104.0,31.0,13.0,261.0,,12.0,19.0,,13.0,19.0,57.0,,,,56.0,,
2008,90222,0.0,,61.0,67.0,37.0,,185.0,,,13.0,,,,46.0,,,,36.0,,0.0
2008,90230,0.0,0.0,40.0,93.0,88.0,,236.0,,,13.0,,14.0,,68.0,,17.0,,62.0,,
2008,90232,0.0,0.0,11.0,39.0,45.0,,116.0,,0.0,,,,,29.0,,,,26.0,,
2008,90240,0.0,,12.0,70.0,62.0,,161.0,,,,,12.0,,42.0,,,,42.0,0.0,
2008,90241,0.0,,17.0,118.0,105.0,,272.0,11.0,,16.0,0.0,17.0,11.0,91.0,,,,59.0,,
2008,90242,0.0,,56.0,106.0,66.0,,245.0,,,,,21.0,,68.0,,13.0,,58.0,,
2008,90245,0.0,0.0,17.0,27.0,36.0,,102.0,,0.0,,,,,29.0,,,0.0,28.0,0.0,
2008,90247,0.0,,75.0,148.0,83.0,,314.0,,,24.0,,12.0,18.0,102.0,,,,73.0,,
2008,90248,0.0,0.0,0.0,42.0,18.0,,75.0,,0.0,,,,,19.0,0.0,,0.0,13.0,,0.0
2008,90249,,,22.0,52.0,28.0,,124.0,,,,,,,38.0,,,,18.0,,
2008,90250,11.0,,124.0,188.0,75.0,11.0,417.0,11.0,,27.0,13.0,20.0,18.0,113.0,,12.0,,106.0,,
2008,90255,11.0,0.0,74.0,104.0,52.0,,259.0,,,13.0,13.0,,20.0,65.0,,,0.0,53.0,,
2008,90260,0.0,0.0,37.0,60.0,25.0,,139.0,,,,,,,32.0,,,,44.0,,
2008,90261,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
2008,90262,0.0,0.0,120.0,108.0,39.0,19.0,279.0,,11.0,16.0,12.0,14.0,,69.0,11.0,,,54.0,,
2008,90266,0.0,0.0,24.0,78.0,67.0,,174.0,,0.0,,,,,43.0,,12.0,,51.0,,
2008,90270,,0.0,31.0,38.0,20.0,,110.0,,,,,,,26.0,,,0.0,14.0,,0.0
2008,90272,,,11.0,47.0,92.0,,158.0,,0.0,11.0,0.0,11.0,,42.0,,12.0,,43.0,0.0,
2008,90274,0.0,,18.0,81.0,97.0,,206.0,13.0,,11.0,,,0.0,64.0,,12.0,,57.0,,
2008,90275,0.0,,36.0,157.0,140.0,,342.0,18.0,,21.0,,17.0,,93.0,,12.0,,100.0,,
2008,90278,0.0,0.0,36.0,76.0,49.0,11.0,177.0,,,,,16.0,,48.0,,,,46.0,,
2008,90280,0.0,,106.0,137.0,69.0,15.0,330.0,12.0,,21.0,13.0,18.0,15.0,78.0,,,,80.0,,
2008,90290,0.0,0.0,,,11.0,0.0,34.0,,0.0,,0.0,,0.0,,0.0,0.0,,12.0,,0.0
2008,90291,0.0,0.0,35.0,46.0,34.0,,123.0,,,,,,,32.0,,,,29.0,,
2008,90292,0.0,0.0,0.0,59.0,37.0,,118.0,,0.0,,,,0.0,37.0,,,,36.0,,
2008,90301,0.0,,73.0,87.0,35.0,,205.0,,,15.0,,,,59.0,,,,47.0,,
2008,90302,0.0,0.0,52.0,64.0,22.0,,160.0,,,,,14.0,,42.0,,,,34.0,0.0,0.0
2008,90303,0.0,0.0,48.0,64.0,16.0,,149.0,,,,,,,38.0,,,,39.0,,
2008,90304,,0.0,16.0,33.0,,,89.0,,,,,,,24.0,,,,15.0,,
