Year,Zipcode,Age_0_4,Age_5_14,Age_15_64,Age_65_84,Age_85_and_Over,Accidents,Total,Alzheimers,Homicide,Cerebrovascular,Cirrhosis,Respiratory,Diabetes,Heart,Hypertension,InfluenzaPneumonia,Suicide,Neoplasms,Nephrosis,Parkinsons
2005,90211,0.0,0.0,0.0,271.50304083405734,358.38401390095567,,760.2085143353605,,0.0,,,,0.0,249.78279756733275,0.0,,0.0,228.06255430060816,,0.0
2005,90212,0.0,0.0,,202.18729896149253,257.32928958735414,,624.9425604264314,,0.0,,,,,174.6163036485617,0.0,,,119.47431302270012,,
2005,90220,,,299.3829046251604,354.371601393047,73.31826235718214,36.65913117859107,753.5488075599275,,46.84222317264415,63.13517036312906,,34.62251277978045,34.62251277978045,207.7350766786827,,,,156.81961670841736,,
2005,90221,,,245.59181872253882,159.25094495289628,59.47926859686486,23.024233005238013,491.18363744507764,,67.15401293194421,23.024233005238013,,,28.780291256547514,105.52773460734089,,,,95.93430418849172,,
2005,90222,0.0,,248.326822325187,266.4970776172739,121.13503528057902,,690.4697010993004,,39.36888646618818,,,33.312134702159234,36.34051058417371,205.92955997698436,,,,139.30529057266588,,0.0
2005,90230,0.0,0.0,46.867676925480396,318.7002030932667,259.33447898765814,0.0,696.7661302921418,,,56.24121231057647,,,,209.34229026714578,,40.61865333541634,,203.0932666770817,,
2005,90232,,0.0,85.61643835616438,214.04109589041096,342.4657534246575,,752.2015655577299,,,,,,,152.88649706457926,,,,165.1174168297456,,0.0
2005,90240,,,65.31929608852687,242.06562668101128,253.592561284869,,626.296780142934,,,53.79236148466917,0.0,,,226.6963805425344,,,,126.7962806424345,,
2005,90241,0.0,,114.68648684413667,288.92172647272884,196.29033325246465,,621.9536401932027,,,37.493659160583135,,,33.08264043580865,218.3454268763371,,,,136.7415804680091,,
2005,90242,,,117.54827875734676,266.28283555235697,163.12822358162407,,609.3318939666547,,,40.78205589540602,,31.186278037663428,33.58522250209908,187.11766822598057,,,,119.94722322178242,,
2005,90245,,0.0,128.79807973772026,181.48820326678765,169.7792869269949,,585.4458169896376,,0.0,,,,,204.90603594637315,,,,111.23470522803115,0.0,
2005,90247,0.0,,176.16710708443438,343.9453043077052,142.61146763978022,,677.404471288956,,,33.55563944465417,,35.652866909945054,29.361184514072395,218.11165639025208,,48.236231701690365,,151.00037750094376,,
2005,90248,0.0,0.0,104.77604121190954,375.44748100934254,209.5520824238191,,794.5516458569807,,,,0.0,,,218.2834191914782,,,,148.4327250502052,,
2005,90249,,,123.41393806162985,277.6813606386671,142.6973658837595,,655.6365459524085,,,,0.0,,,250.68456168768563,,,,123.41393806162985,,
2005,90250,,,149.68814968814968,189.1891891891892,100.83160083160082,21.82952182952183,456.3409563409564,,,33.264033264033266,,25.987525987525988,14.553014553014552,135.13513513513513,15.592515592515593,14.553014553014552,,100.83160083160082,,
2005,90255,,,90.7137075390069,159.0978870684121,79.54894353420605,18.14274150780138,365.6460211572278,,,,,16.747146007201273,30.703101013202335,104.66966254500795,0.0,,,73.96656153180562,,0.0
2005,90260,0.0,0.0,147.22672916291089,210.32389880415843,117.18045790517398,,528.8143741361697,,,,,,,141.2174749113635,,,,156.24061054023196,,
2005,90262,0.0,0.0,158.91513931560547,134.69949903894178,63.56605572624219,,387.45024442661907,,30.26955034582961,22.70216275937221,,18.16173020749777,16.648252690206284,113.51081379686104,,,,80.21430841644847,,
2005,90266,0.0,,51.2484696637531,222.0767018762634,176.522506619594,,495.40187341627995,,0.0,45.55419525666942,,,,113.88548814167355,,,,145.20399738063378,,
2005,90270,0.0,,44.08817635270541,104.20841683366733,56.11222444889779,,272.5450901803607,0.0,,,,,,96.19238476953909,,,0.0,56.11222444889779,,0.0
2005,90272,0.0,0.0,51.6480420696779,375.62212414311205,417.8796131092121,,882.7119917363133,,0.0,79.8197013804113,,,,258.2402103483895,,,,262.93548690017843,,
2005,90274,0.0,0.0,60.13952369497233,384.89295164782294,276.6418089968727,,769.7859032956459,,0.0,68.15812685430198,,,,260.60460267821344,,,,220.51158688156522,,
2005,90275,0.0,0.0,54.83894041629909,398.178393457476,274.1947020814954,,782.0509763715696,33.38022460122553,0.0,38.14882811568632,,38.14882811568632,,250.35168450919147,,26.227319329534346,,202.6656493645836,,
2005,90278,0.0,0.0,105.79274026706788,213.9364303178484,84.63419221365432,25.860447620838823,437.27665977054727,,0.0,,,25.860447620838823,,141.05698702275717,,,,96.38894113221741,,
2005,90280,0.0,0.0,122.47729292666537,161.49660748737293,84.54184821486636,20.59352712926232,385.85766621144137,,,23.84513667598795,16.258047733628146,19.509657280353775,27.096746222713573,93.21280700613471,,,,82.37410851704928,,
2005,90290,0.0,0.0,0.0,,,,528.3018867924528,,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0
2005,90291,0.0,0.0,77.95447458684129,194.88618646710322,136.42033052697226,,502.8063610851263,0.0,,,,,,148.11350171499842,,,,101.34081696289367,0.0,
2005,90292,0.0,0.0,,241.00322699236142,110.28961235243658,,449.32805032474164,,0.0,,,,,85.78080960745068,0.0,0.0,,163.39201829990606,,
2005,90301,,,200.85161082991888,273.15819072868965,101.76481615382555,,645.4031761334726,,,48.20438659918052,,45.52636512144827,34.814279210519274,184.78348196352536,,37.49230068825152,0.0,125.86700945341582,,
2005,90302,0.0,0.0,221.79001603712425,174.01985873682057,105.77677687924385,,549.3568089534924,,,40.945849114546014,,,,187.66847510833588,,,,109.18893097212269,,0.0
2005,90303,,,239.62344886606763,209.67051775780914,115.53273427471117,,641.8485237483955,,51.34788189987163,,,,,145.48566538296961,,,,128.36970474967907,,0.0
2005,90304,,,112.73080660835764,139.94169096209913,46.64723032069971,,400.3887269193392,,,,,,,104.95626822157435,,,,93.29446064139943,0.0,0.0
2005,90305,0.0,0.0,204.37359493153485,504.1215341644526,224.8109544246883,,1042.3053341508275,,,,,,,306.5603923973023,,,,299.74793923291776,,0.0
2005,90402,0.0,0.0,,296.2085308056872,330.0609343263372,,829.3838862559243,,0.0,118.48341232227489,,,,262.35612728503725,0.0,,,228.50372376438727,0.0,
2005,90403,0.0,0.0,49.809065249875474,361.11572306159724,278.10061431180475,,755.4374896231114,,,70.5628424373236,,,,182.6332392495434,,,,186.78399468703304,,
2005,90404,0.0,0.0,79.24921793534932,275.28675703858187,367.0490093847758,,792.4921793534932,,,95.9332638164755,,,,216.89259645464023,,45.88112617309697,,133.4723670490094,,
2005,90405,0.0,0.0,100.07041992513248,203.84715169934398,300.21125977539754,,656.0171972869797,48.18205403802676,,51.888365887105735,,,,189.02190430302807,,40.7694303398688,,140.8398502650013,,0.0
2005,90501,0.0,0.0,91.68704156479218,246.8497272898251,129.3022381041941,,514.8580026330637,,,42.31709610682716,,42.31709610682716,,143.40793680646982,,,,143.40793680646982,,
2005,90502,,0.0,179.05588714053175,374.38958220293,162.7780792186652,,748.77916440586,,0.0,86.81497558328812,,,,217.0374389582203,,,,162.7780792186652,,
2005,90503,,0.0,76.78410117434507,304.8780487804878,250.67750677506777,,661.6982836495032,,0.0,60.97560975609756,,36.133694670280036,,196.4769647696477,,45.16711833785004,,140.01806684733512,,
2005,90504,0.0,0.0,87.97209161231609,342.78780524799026,163.81010162293342,,624.9052024874868,,0.0,33.36872440467162,0.0,36.40224480509631,,206.2793872288791,,,,175.94418322463218,,
2005,90505,0.0,0.0,138.06815043905672,345.1703760976418,270.6135748605511,33.136356105373615,786.9884575026232,,0.0,57.98862318440383,,38.65908212293588,,267.85221185177005,,,,185.01132158833602,,
2005,90506,,,,,,,,,,,,,,,,,,,,
2005,90601,,0.0,136.95503309746633,241.30172498125023,234.78005673851374,,652.1668242736492,,,,,42.3908435777872,45.65167769915544,176.08504255388527,,45.65167769915544,,143.47670134020282,0.0,0.0
2005,90602,0.0,,158.00223515357047,273.6136267293537,200.39307873135763,,693.6683494546996,,,50.09826968283941,,46.244556630313305,,200.39307873135763,0.0,,,154.14852210104436,,0.0
2005,90603,0.0,0.0,0.0,474.06981755494894,272.94928889527364,,852.3679547957668,,0.0,57.46300818847866,,,,282.52645692668676,,52.674424172772106,0.0,205.90911267538186,,
2005,90604,0.0,0.0,113.07953260459857,314.1098127905516,168.36285965573563,,623.1938685764543,,,55.28332705113708,27.64166352556854,45.23181304183943,,198.5174016836286,,,,120.6181681115718,,
2005,90605,,,106.21092524199193,224.4912738069375,120.6942332295363,,499.67412557028024,,,31.380500639679436,,,,159.3163878629879,,,,127.93588722330848,,
2005,90606,0.0,0.0,122.96244915975659,296.37103130813125,154.4912822776429,,621.1180124223602,,,50.44613298861809,,,47.29324967682946,170.25569883658605,,,0.0,145.03263234227703,,
2005,90623,0.0,,84.31156365523056,272.3912056553603,226.9926713794669,,661.5214994487321,,,84.31156365523056,,,,162.13762241390492,0.0,,,201.05065179324208,0.0,0.0
2005,90630,,,115.60693641618498,340.8411401235798,111.62049033286824,,601.9533585808252,,,,,31.891568666533782,,181.3832967909109,,,,179.39007374925254,,
2005,90631,,,117.28252056063941,283.7947411096954,212.84605583227153,27.51071469940924,642.881964554616,,,39.09417352021313,,31.854511757210705,26.06278234680876,205.60639406926907,,26.06278234680876,,141.8973705548477,,
2005,90638,,,88.8022525449426,372.53627896902753,249.07948884557072,23.824994585228502,745.0725579380551,,,49.815897769114144,,54.14771496642842,30.32272038119991,246.91358024691357,,,,151.61360190599956,,
2005,90639,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2005,90640,0.0,,150.89735769094938,298.58413330336793,226.34603653642407,33.71111182457379,701.512184158988,,,28.895238706777537,,,40.13227598163547,229.5566186149549,,24.079365588981283,,179.7925963977269,,
2005,90650,,,167.67500465763902,302.99167508310205,131.39444809429023,22.552778404243846,623.633350656482,,,45.10555680848769,18.630556073071002,35.30000098055559,36.28055656334879,201.99445005540142,,22.552778404243846,,128.4527813459106,,
2005,90660,0.0,,175.43574665778658,349.247088253927,154.31848085638634,17.868455678107892,706.6162018160849,,,58.478582219262194,22.74167086304641,27.614886047984925,38.98572147950813,196.55301245918682,,,,157.5672909796787,,
2005,90670,0.0,,119.61722488038276,347.4595579858738,193.66598313966736,,740.4875825928458,,0.0,,,,,193.66598313966736,,,0.0,193.66598313966736,,
2005,90701,,0.0,129.33423662006527,320.25620496397113,289.46233910205086,,856.0694709613846,,,,,,,234.03338055059433,0.0,,,234.03338055059433,,0.0
2005,90703,0.0,0.0,113.51197956784367,261.4829529330685,141.8899744598046,,543.2359022175376,,,38.51299306766125,,,,154.051972270645,,,,164.18697044634533,,
2005,90706,14.039207678170307,,160.81274249540536,257.8109046354911,148.04982642434143,21.696957320808657,607.5148049826424,20.420665713702267,,26.802123749234227,,26.802123749234227,33.18358178476618,205.48294874412906,,22.973248927915048,,126.35286910353278,,0.0
2005,90710,0.0,0.0,130.82821528509646,279.82701602645636,178.07173747138134,,654.1410764254824,,,,0.0,,,225.3152596576662,,,,152.63291783261258,,
2005,90712,0.0,,161.63793103448276,339.1227180527384,225.02535496957407,,782.8346855983773,34.8630831643002,,44.3711967545639,,,38.03245436105477,212.3478701825558,0.0,,,209.1784989858012,,
2005,90713,0.0,0.0,133.61932557403566,383.27648651499703,225.0430746510074,,763.036674988572,,0.0,49.22817257990787,,,,260.2060550652273,,45.71187453848588,,186.36379619536552,,
2005,90715,0.0,,81.14945820802903,219.58088691584322,71.6024631247315,,429.6147787483889,0.0,,,0.0,,,152.7519213327605,,,0.0,105.01694591627286,0.0,0.0
2005,90716,0.0,0.0,,114.76938526648016,93.25012552901514,,487.7698873825407,0.0,,,,,,143.4617315831002,0.0,,,86.07703894986012,0.0,
2005,90717,0.0,0.0,110.15237745548008,275.3809436387002,224.8944373049385,,660.9142647328805,,,,,,,174.4079309711768,,,0.0,146.86983660730678,,
2005,90723,,,161.39323649739143,129.48992230604662,95.70994257403446,,442.8930675974928,,,,,28.149983110010133,,99.46327365536914,,,,95.70994257403446,,
2005,90731,,,206.52362409547382,263.2782078163674,168.68723494821143,31.530324289385316,668.4428749349687,18.91819457363119,,52.025035077485775,,22.07122700256972,25.22425943150825,201.794075452066,,18.91819457363119,,157.65162144692658,,
2005,90732,0.0,0.0,67.94093667904701,380.46924540266326,362.35166228825074,,878.7027810490081,,,54.35274934323761,,95.11731135066582,,249.11676782317238,,,,212.8816015943473,,0.0
2005,90744,,,130.81047220738066,184.24010170053614,68.16883762919838,20.266411187058974,434.8066400132653,,20.266411187058974,20.266411187058974,,,20.266411187058974,134.49527424139137,,,,86.59284779925198,,
2005,90745,0.0,,161.74342385289862,350.72784540733807,122.58448965693368,23.835872988848216,670.8095684004427,,,52.77943304673534,,35.75380948327232,35.75380948327232,182.17417212905423,,18.728185919809313,,178.76904741636164,,
2005,90746,0.0,0.0,213.43558948015772,383.4605505914698,133.8494374706074,,763.3035488188691,,,90.43880910176175,,,50.645733096986575,206.2004847520168,,,,162.78985638317113,,
2005,90747,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2005,90755,0.0,0.0,93.5056103366202,102.00612036722204,110.50663039782387,,518.531111866712,,,,,,,102.00612036722204,,,0.0,127.50765045902753,,0.0
2005,90803,0.0,0.0,129.50503806184656,268.48605451846237,281.12069237815473,,710.6983796076945,,0.0,44.22123250892321,,37.90391357907704,,214.7888436147699,,,,180.04358950061595,,
2005,90804,,,222.5260730850693,203.75881390922007,136.73288828118717,,608.595404702539,,,29.491407276334485,,34.85348132657712,,182.31051770824956,,34.85348132657712,,104.56044397973137,,0.0
2005,90805,14.505517277107186,,202.04113350256438,205.14945863337303,100.50251256281408,19.68605916178832,539.8124643837745,,,19.68605916178832,,36.26379319276796,20.722167538724552,166.81344868673264,,11.397192146298503,,126.40522198621976,,
2005,90806,,,167.1254423908769,299.84270546598503,140.0904443570586,,668.5017695635077,,27.034998033818326,36.86590640975226,,54.06999606763665,,233.484073928431,,,,117.97090051120723,,
2005,90807,,0.0,138.7506409676349,325.7623744457515,404.1866497752843,,904.895484571532,,0.0,57.310047356197025,,69.37532048381745,,322.7460561638464,,42.22845594667149,,144.78327753144512,,
2005,90808,,0.0,168.7742455539322,448.38530908358103,362.7386770114364,,992.4933246007355,37.78527885535795,0.0,57.93742757821553,,85.6466320721447,,309.8392866139352,,55.41840898785833,,246.8638218550053,,
2005,90810,,,154.24447749683247,327.769514680769,140.472649148901,,672.0652233790557,,,46.824216382967,,44.06985071338071,,242.3841789235939,,,,121.19208946179695,,0.0
2005,90813,0.0,,221.82041866273977,175.2194903722482,55.921113948589856,22.368445579435942,490.2417656159711,,,39.144779764012895,,22.368445579435942,,150.98700766119262,,,,87.6097451861241,,
2005,90814,0.0,0.0,115.81334748829804,270.2311441393621,125.46445977898954,,545.2878444240698,,,,,62.73222988949477,,110.98779134295228,,,0.0,125.46445977898954,0.0,
2005,90815,0.0,0.0,63.144601136602816,381.20629575060224,322.73907247597,,811.5250590518956,25.725578240838185,,60.805912205617524,,58.46722327463224,28.064267171823474,259.59447133936715,,25.725578240838185,,170.72429196192616,,
